3260846	栃木県	足利市	山下町
3260036	栃木県	足利市	弥生町
3260824	栃木県	足利市	八幡町
3260801	栃木県	足利市	有楽町
3260804	栃木県	足利市	雪輪町
3260035	栃木県	足利市	芳町
3260843	栃木県	足利市	五十部町
3260024	栃木県	足利市	若草町
3280035	栃木県	栃木市	旭町
3280131	栃木県	栃木市	梓町
3280061	栃木県	栃木市	新井町
3280062	栃木県	栃木市	泉川町
3280014	栃木県	栃木市	泉町
3280206	栃木県	栃木市	出流町
3280027	栃木県	栃木市	今泉町
3280016	栃木県	栃木市	入舟町
3280052	栃木県	栃木市	祝町
3280063	栃木県	栃木市	岩出町
3280204	栃木県	栃木市	梅沢町
3280202	栃木県	栃木市	大久保町
3280007	栃木県	栃木市	大塚町
3294425	栃木県	栃木市	大平町新
3294401	栃木県	栃木市	大平町牛久
3294422	栃木県	栃木市	大平町榎本
3294413	栃木県	栃木市	大平町上高島
3294407	栃木県	栃木市	大平町川連
3294412	栃木県	栃木市	大平町北武井
3294403	栃木県	栃木市	大平町蔵井
3294414	栃木県	栃木市	大平町下高島
3294406	栃木県	栃木市	大平町下皆川
3294404	栃木県	栃木市	大平町富田
3294402	栃木県	栃木市	大平町土与
3294421	栃木県	栃木市	大平町西野田
3294423	栃木県	栃木市	大平町西水代
3294405	栃木県	栃木市	大平町西山田
3294424	栃木県	栃木市	大平町伯仲
3294415	栃木県	栃木市	大平町真弓
3294411	栃木県	栃木市	大平町横堀
3280068	栃木県	栃木市	大皆川町
3280011	栃木県	栃木市	大宮町
3280133	栃木県	栃木市	大森町
3280065	栃木県	栃木市	小野口町
3280072	栃木県	栃木市	嘉右衛門町
3280066	栃木県	栃木市	柏倉町
3280053	栃木県	栃木市	片柳町
3280041	栃木県	栃木市	河合町
3280123	栃木県	栃木市	川原田町
3280032	栃木県	栃木市	神田町
3280122	栃木県	栃木市	木野地町
3280021	栃木県	栃木市	久保田町
3280006	栃木県	栃木市	国府町
3280023	栃木県	栃木市	高谷町
3280073	栃木県	栃木市	小平町
3280043	栃木県	栃木市	境町
3280064	栃木県	栃木市	志鳥町
3280033	栃木県	栃木市	城内町
3280013	栃木県	栃木市	昭和町
3280203	栃木県	栃木市	尻内町
3280002	栃木県	栃木市	惣社町
3280074	栃木県	栃木市	薗部町
3280003	栃木県	栃木市	大光寺町
3280071	栃木県	栃木市	大町
